coach_id;coach_url;short_name;long_name;dob;nationality_name
896292;/coach/896292/juan-carlos-osorio-arbelaez/;J. Osorio Arbeláez;Juan Carlos Osorio Arbeláez;08.06.1961;Colombia
896300;/coach/896300/stanislav-cherchesov/;S. Cherchesov;Stanislav Cherchesov;02.09.1963;Russia
896314;/coach/896314/fernando-manuel-fernandes-da-costa-santos/;F. Fernandes da Costa Santos;Fernando Manuel Fernandes da Costa Santos;10.10.1954;Portugal
896460;/coach/896460/brendan-rodgers/;B. Rodgers;Brendan Rodgers;26.01.1973;Northern Ireland
896462;/coach/896462/derek-mcinnes/;D. McInnes;Derek McInnes;05.07.1971;Scotland
896473;/coach/896473/aitor-karanka-de-la-hoz/;A. Karanka de la Hoz;Aitor Karanka de la Hoz;18.09.1973;Spain
896475;/coach/896475/bob-bradley/;B. Bradley;Bob Bradley;03.03.1958;United States
896485;/coach/896485/dick-schreuder/;D. Schreuder;Dick Schreuder;12.08.1971;Netherlands
896498;/coach/896498/micky-mellon/;M. Mellon;Micky Mellon;18.03.1972;Scotland
896501;/coach/896501/robert-page/;R. Page;Robert Page;03.09.1974;Wales
896508;/coach/896508/markus-kauczinski/;M. Kauczinski;Markus Kauczinski;20.02.1970;Germany
896509;/coach/896509/dirk-schuster/;D. Schuster;Dirk Schuster;29.12.1967;Germany
896510;/coach/896510/paulo-jorge-gomes-bento/;P. Gomes Bento;Paulo Jorge Gomes Bento;20.06.1969;Portugal
896511;/coach/896511/rene-weiler/;R. Weiler;René Weiler;13.09.1973;Switzerland
896514;/coach/896514/michael-buskens/;M. Büskens;Michael Büskens;19.03.1968;Germany
896517;/coach/896517/aleksandar-jankovic/;A. Jankoviæ;Aleksandar Jankoviæ;06.05.1972;Serbia
896519;/coach/896519/hein-vanhaezebrouck/;H. Vanhaezebrouck;Hein Vanhaezebrouck;16.02.1964;Belgium
896531;/coach/896531/alois-schwartz/;A. Schwartz;Alois Schwartz;28.03.1967;Germany
896532;/coach/896532/olaf-janssen/;O. Janßen;Olaf Janßen;08.10.1966;Germany
896541;/coach/896541/danny-cowley/;D. Cowley;Danny Cowley;;England
896545;/coach/896545/john-askey/;J. Askey;John Askey;04.11.1964;England
896549;/coach/896549/kosta-runjaic/;K. Runjaic;Kosta Runjaic;04.06.1971;Germany
896550;/coach/896550/owen-coyle/;O. Coyle;Owen Coyle;14.07.1966;Republic of Ireland
896551;/coach/896551/philippe-montanier/;P. Montanier;Philippe Montanier;15.11.1964;France
896553;/coach/896553/nigel-pearson/;N. Pearson;Nigel Pearson;21.08.1963;England
896570;/coach/896570/valerien-ismael/;V. Ismaël;Valérien Ismaël;28.09.1975;France
896608;/coach/896608/franck-haise/;F. Haise;Franck Haise;15.04.1971;France
896619;/coach/896619/lukas-kwasniok/;L. Kwasniok;Lukas Kwasniok;12.06.1981;Germany
896621;/coach/896621/franco-lerda/;F. Lerda;Franco Lerda;19.08.1967;Italy
896625;/coach/896625/domenico-toscano/;D. Toscano;Domenico Toscano;;Italy
896634;/coach/896634/pierpaolo-bisoli/;P. Bisoli;Pierpaolo Bisoli;20.11.1966;Italy
896647;/coach/896647/andrea-mandorlini/;A. Mandorlini;Andrea Mandorlini;17.07.1960;Italy
896649;/coach/896649/abelardo-fernandez-antuna/;A. Fernández Antu?a;Abelardo Fernández Antu?a;19.04.1970;Spain
896655;/coach/896655/giorgio-contini/;G. Contini;Giorgio Contini;04.01.1974;Switzerland
896657;/coach/896657/raul-agne-montull/;R. Agné Montull;Raúl Agné Montull;24.05.1970;Spain
896662;/coach/896662/francisco-javier-fernandez-diaz/;F. Fernández Díaz;Francisco Javier Fernández Díaz;20.03.1980;Spain
896664;/coach/896664/ricardo-alberto-zielinski/;R. Zielinski;Ricardo Alberto Zielinski;14.10.1959;Argentina
896665;/coach/896665/leonardo-carol-madelon/;L. Madelón;Leonardo Carol Madelón;25.01.1963;Argentina
896740;/coach/896740/per-mathias-hogmo/;P. H?gmo;Per-Mathias H?gmo;01.12.1959;Norway
896756;/coach/896756/matias-jesus-almeyda/;M. Almeyda;Matías Jesús Almeyda;21.12.1973;Argentina
896757;/coach/896757/diego-martin-alonso-lopez/;D. Alonso López;Diego Martín Alonso López;16.04.1975;Uruguay
896759;/coach/896759/luis-alfonso-sosa-cisneros/;L. Sosa Cisneros;Luis Alfonso Sosa Cisneros;05.10.1967;Mexico
896760;/coach/896760/javier-luis-torrente/;J. Torrente;Javier Luis Torrente;08.06.1969;Argentina
896765;/coach/896765/miguel-ernesto-herrera-aguirre/;M. Herrera Aguirre;Miguel Ernesto Herrera Aguirre;18.03.1968;Mexico
896766;/coach/896766/ricardo-alfredo-valino/;R. Vali?o;Ricardo Alfredo Vali?o;02.01.1971;Argentina
896767;/coach/896767/victor-manuel-vucetich-rojas/;V. Vucetich Rojas;Víctor Manuel Vucetich Rojas;25.06.1955;Mexico
896771;/coach/896771/gerardo-daniel-martino/;G. Martino;Gerardo Daniel Martino;20.11.1962;Argentina
896782;/coach/896782/tony-popovic/;T. Popoviæ;Tony Popoviæ;04.07.1973;Australia
896783;/coach/896783/john-aloisi/;J. Aloisi;John Aloisi;05.02.1976;Australia
896785;/coach/896785/zlatko-dalic/;Z. Daliæ;Zlatko Daliæ;26.10.1966;Croatia
896791;/coach/896791/jung-won-seo/;J. Seo;Jung-Won Seo;17.12.1970;Korea Republic
896798;/coach/896798/javier-aguirre-onaindia/;J. Aguirre Onaindía;Javier Aguirre Onaindía;01.12.1958;Mexico
896803;/coach/896803/aurelian-cosmin-olaroiu/;A. Olãroiu;Aurelian Cosmin Olãroiu;10.06.1969;Romania
896805;/coach/896805/angelos-postecoglou/;A. Postecoglou;Angelos Postecoglou;27.07.1965;Australia
942497;/coach/942497/tae-wan-kim/;T. Kim;Tae-Wan Kim;01.06.1971;Korea Republic
942499;/coach/942499/ki-il-nam/;K. Nam;Ki-Il Nam;17.08.1974;Korea Republic
942515;/coach/942515/aidy-boothroyd/;A. Boothroyd;Aidy Boothroyd;08.02.1971;England
978850;/coach/978850/alan-reynolds/;A. Reynolds;Alan Reynolds;12.06.1974;Republic of Ireland
978851;/coach/978851/pat-devlin/;P. Devlin;Pat Devlin;;Republic of Ireland
1021664;/coach/1021664/jong-boo-kim/;J. Kim;Jong-Boo Kim;13.01.1965;Korea Republic
1021678;/coach/1021678/feng-xie/;F. Xie;Feng Xie;09.04.1966;China PR
1025473;/coach/1025473/giovanni-savarese/;G. Savarese;Giovanni Savarese;14.07.1971;Venezuela
1030184;/coach/1030184/felice-mazzu/;F. Mazz?;Felice Mazz?;12.03.1966;Belgium
1030203;/coach/1030203/yves-vanderhaeghe/;Y. Vanderhaeghe;Yves Vanderhaeghe;30.01.1970;Belgium
1030209;/coach/1030209/mircea-rednic/;M. Rednic;Mircea Rednic;09.04.1962;Romania
1030239;/coach/1030239/warren-moon/;W. Moon;Warren Moon;27.05.1982;England
1030277;/coach/1030277/arturo-ernesto-reyes-montero/;A. Reyes Montero;Arturo Ernesto Reyes Montero;08.04.1969;Colombia
1030279;/coach/1030279/jose-alberto-suarez-giraldo/;J. Suárez Giraldo;José Alberto Suárez Giraldo;;Colombia
1068539;/coach/1068539/scott-cooper/;S. Cooper;Scott Cooper;16.06.1970;England
1068543;/coach/1068543/juan-jose-rojo-martin/;J. Rojo Martín;Juan José Rojo Martín;23.03.1968;Spain
1068555;/coach/1068555/john-caulfield/;J. Caulfield;John Caulfield;11.10.1964;Republic of Ireland
1076939;/coach/1076939/felix-sanchez-bas/;F. Sanchez Bas;Felix Sanchez Bas;;Spain
1076985;/coach/1076985/flavio-horacio-robatto/;F. Robatto;Flavio Horacio Robatto;16.01.1974;Argentina
1182371;/coach/1182371/trevor-croly/;T. Croly;Trevor Croly;23.02.1974;Republic of Ireland
1452147;/coach/1452147/stuart-taylor/;S. Taylor;Stuart Taylor;26.11.1974;Scotland
1452201;/coach/1452201/dmytro-parfenov/;D. Parfenov;Dmytro Parfenov;11.09.1974;Ukraine
1452203;/coach/1452203/christian-ilzer/;C. Ilzer;Christian Ilzer;21.10.1977;Austria
1452340;/coach/1452340/josep-clotet-ruiz/;J. Clotet Ruiz;Josep Clotet Ruiz;27.04.1977;Spain
1452433;/coach/1452433/kang-hee-choi/;K. Choi;Kang-Hee Choi;12.04.1959;Korea Republic
1452584;/coach/1452584/jose-albano-ferreira-da-mota/;J. Ferreira da Mota;José Albano Ferreira da Mota;25.02.1964;Portugal
1452767;/coach/1452767/cesar-fernando-torres-ramirez/;C. Torres Ramírez;César Fernando Torres Ramírez;23.09.1976;Colombia
1452787;/coach/1452787/anders-torstensson/;A. Torstensson;Anders Torstensson;;Sweden
1452907;/coach/1452907/ian-baraclough/;I. Baraclough;Ian Baraclough;04.12.1970;England
1452924;/coach/1452924/jan-stahre/;J. Stahre;Jan Stahre;;Sweden
1453115;/coach/1453115/christer-mattiasson/;C. Mattiasson;Christer Mattiasson;;Sweden
1467959;/coach/1467959/dave-challinor/;D. Challinor;Dave Challinor;02.10.1975;England
1468170;/coach/1468170/jose-fernando-santa-robledo/;J. Santa Robledo;José Fernando Santa Robledo;12.09.1970;Colombia
1477253;/coach/1477253/leonel-de-jesus-alvarez-zuleta/;L. de Jesús Álvarez Zuleta;Leonel de Jesús Álvarez Zuleta;29.07.1965;Colombia
1477272;/coach/1477272/bruno-irles/;B. Irles;Bruno Irles;16.08.1975;France
1489365;/coach/1489365/derrick-pereira/;D. Pereira;Derrick Pereira;17.03.1962;India
1494028;/coach/1494028/pablo-eduardo-repetto-aquino/;P. Repetto Aquino;Pablo Eduardo Repetto Aquino;14.03.1974;Uruguay
1525420;/coach/1525420/graham-arnold/;G. Arnold;Graham Arnold;03.07.1963;Australia
1532970;/coach/1532970/ian-mccall/;I. McCall;Ian McCall;;Scotland
1533122;/coach/1533122/pedro-emanuel-dos-santos-martins-silva/;P. dos Santos Martins Silva;Pedro Emanuel dos Santos Martins Silva;11.02.1975;Portugal
1533127;/coach/1533127/marc-brys/;M. Brys;Marc Brys;10.05.1962;Belgium
1533141;/coach/1533141/andrey-talalaev/;A. Talalaev;Andrey Talalaev;05.10.1972;Russia
1533144;/coach/1533144/paulo-lourenco-martins-alves/;P. Martins Alves;Paulo Lourenço Martins Alves;10.12.1969;Portugal
1547985;/coach/1547985/markus-mader/;M. Mader;Markus Mader;19.05.1968;Austria
1548455;/coach/1548455/horst-steffen/;H. Steffen;Horst Steffen;03.03.1969;Germany
1548557;/coach/1548557/alexandre-pallares/;A. Pallarés;Alexandré Pallarés;12.12.1979;Spain
1552127;/coach/1552127/filipe-goncalo-pinto-martins/;F. Pinto Martins;Filipe Gonçalo Pinto Martins;29.05.1978;Portugal
1552186;/coach/1552186/simon-weaver/;S. Weaver;Simon Weaver;20.12.1977;England
1552200;/coach/1552200/dean-brennan/;D. Brennan;Dean Brennan;17.06.1980;Republic of Ireland
1552207;/coach/1552207/mariano-soso/;M. Soso;Mariano Soso;30.04.1981;Argentina
1552268;/coach/1552268/arthur-thomas-papastamatis/;A. Papastamatis;Arthur Thomas Papastamatis;03.03.1969;Australia
1552328;/coach/1552328/darren-shaun-bazeley/;D. Bazeley;Darren Shaun Bazeley;05.10.1972;England
1552334;/coach/1552334/laurent-guyot/;L. Guyot;Laurent Guyot;17.12.1969;France
1552387;/coach/1552387/jeroen-rijsdijk/;J. Rijsdijk;Jeroen Rijsdijk;24.05.1977;Netherlands
1552400;/coach/1552400/konrad-funfstuck/;K. Fünfstück;Konrad Fünfstück;07.10.1980;Germany
1552403;/coach/1552403/adrie-poldervaart/;A. Poldervaart;Adrie Poldervaart;20.12.1970;Netherlands
1552424;/coach/1552424/manuel-marquez-roca/;M. Márquez Roca;Manuel Márquez Roca;07.09.1968;Spain
1552477;/coach/1552477/tim-walter/;T. Walter;Tim Walter;08.11.1975;Germany
1552508;/coach/1552508/marcos-ignacio-ambriz-espinoza/;M. Ambriz Espinoza;Marcos Ignacio Ambriz Espinoza;07.02.1965;Mexico
1552520;/coach/1552520/rui-manuel-gomes-borges/;R. Gomes Borges;Rui Manuel Gomes Borges;07.07.1981;Portugal
1552550;/coach/1552550/gerald-scheiblehner/;G. Scheiblehner;Gerald Scheiblehner;25.02.1977;Austria
1552555;/coach/1552555/sascha-hildmann/;S. Hildmann;Sascha Hildmann;07.04.1972;Germany
1552604;/coach/1552604/vuk-rasovic/;V. Rašoviæ;Vuk Rašoviæ;03.01.1973;Serbia
1552672;/coach/1552672/markus-schopp/;M. Schopp;Markus Schopp;22.02.1974;Austria
1552696;/coach/1552696/mauricio-nogueira-barbieri/;M. Nogueira Barbieri;Maurício Nogueira Barbieri;30.09.1981;Brazil
1552810;/coach/1552810/ramon-angel-diaz/;R. Díaz;Ramón Ángel Díaz;29.08.1959;Argentina
1552812;/coach/1552812/raul-erasto-jacobo-gutierrez/;R. Jacobo Gutierrez;Raul Erasto Jacobo Gutierrez;16.10.1966;Mexico
1552838;/coach/1552838/vitor-fernando-de-carvalho-campelos/;V. de Carvalho Campelos;Vítor Fernando de Carvalho Campelos;11.05.1975;Portugal
1552902;/coach/1552902/roberto-cevoli/;R. Cevoli;Roberto Cevoli;29.12.1968;Italy
1552921;/coach/1552921/micael-martins-sequeira/;M. Martins Sequeira;Micael Martins Sequeira;06.07.1973;Portugal
1552966;/coach/1552966/jaroslaw-skrobacz/;J. Skrobacz;Jaros³aw Skrobacz;11.08.1967;Poland
1553030;/coach/1553030/cristiano-lucarelli/;C. Lucarelli;Cristiano Lucarelli;04.10.1975;Italy
1553061;/coach/1553061/sergio-lobera-rodriguez/;S. Lobera Rodríguez;Sergio Lobera Rodríguez;16.01.1977;Spain
1553165;/coach/1553165/christian-johnsen/;C. Johnsen;Christian Johnsen;10.06.1977;Norway
1553200;/coach/1553200/andrea-sottil/;A. Sottil;Andrea Sottil;04.01.1974;Italy
1553202;/coach/1553202/attilio-tesser/;A. Tesser;Attilio Tesser;10.06.1958;Italy
1553203;/coach/1553203/massimiliano-alvini/;M. Alvini;Massimiliano Alvini;;Italy
1553204;/coach/1553204/giovanni-stroppa/;G. Stroppa;Giovanni Stroppa;24.01.1968;Italy
1553229;/coach/1553229/pedro-morilla-pineda/;P. Morilla Pineda;Pedro Morilla Pineda;31.10.1972;Spain
1553235;/coach/1553235/luis-carlos-batalha-freire/;L. Batalha Freire;Luís Carlos Batalha Freire;03.11.1995;Portugal
1553285;/coach/1553285/andreas-tegstrom/;A. Tegström;Andreas Tegström;;Sweden
1553294;/coach/1553294/daniel-backstrom/;D. Bäckström;Daniel Bäckström;;Sweden
1553336;/coach/1553336/gabriel-esteban-caballero-schiker/;G. Caballero Schiker;Gabriel Esteban Caballero Schiker;05.02.1971;Mexico
1553351;/coach/1553351/filipe-manuel-nunes-candido/;F. Nunes Cândido;Filipe Manuel Nunes Cândido;28.09.1979;Portugal
1553390;/coach/1553390/rustem-khuzin/;R. Khuzin;Rustem Khuzin;30.01.1972;Russia
1553411;/coach/1553411/igor-osinkin/;I. Osinkin;Igor Osinkin;04.06.1965;Russia
1553570;/coach/1553570/jose-maria-bianco/;J. Bianco;José María Bianco;;Argentina
1553624;/coach/1553624/alvaro-hernandez-uribe/;Á. Hernández Uribe;Álvaro Hernández Uribe;22.03.1973;Colombia
1553640;/coach/1553640/enrique-lopez-zarza/;E. López Zarza;Enrique López Zarza;25.10.1957;Mexico
1565617;/coach/1565617/constantin-galca/;C. Gâlcã;Constantin Gâlcã;08.03.1972;Romania
1565626;/coach/1565626/wei-hao/;W. Hao;Wei Hao;27.12.1976;China PR
1677031;/coach/1677031/regis-brouard/;R. Brouard;Régis Brouard;17.01.1967;France
1846740;/coach/1846740/paolo-tramezzani/;P. Tramezzani;Paolo Tramezzani;30.07.1970;Italy
1846934;/coach/1846934/milan-ristic/;M. Ristiæ;Milan Ristiæ;;Serbia
1854915;/coach/1854915/gerhard-struber/;G. Struber;Gerhard Struber;24.01.1977;Austria
1854949;/coach/1854949/guillermo-abascal-perez/;G. Abascal Perez;Guillermo Abascal Perez;13.04.1989;Spain
1854951;/coach/1854951/eduardo-fentanes-orozco/;E. Fentanes Orozco;Eduardo Fentanes Orozco;09.07.1977;Mexico
1872679;/coach/1872679/alberto-colombo/;A. Colombo;Alberto Colombo;24.02.1974;Italy
1872757;/coach/1872757/luiz-carlos-cirne-lima-de-lorenzi/;L. Cirne Lima de Lorenzi;Luiz Carlos Cirne Lima de Lorenzi;11.08.1972;Brazil
1872907;/coach/1872907/ivo-ricardo-abreu-vieira/;I. Abreu Vieira;Ivo Ricardo Abreu Vieira;10.01.1976;Portugal
1873090;/coach/1873090/salvatore-iacolino/;S. Iacolino;Salvatore Iacolino;;Italy
2158189;/coach/2158189/philippe-clement/;P. Clement;Philippe Clement;22.03.1974;Belgium
2158433;/coach/2158433/laszlo-boloni/;L. Bölöni;László Bölöni;11.03.1953;Romania
2158474;/coach/2158474/mihai-teja/;M. Teja;Mihai Teja;22.09.1978;Romania
2178947;/coach/2178947/christian-preusser/;C. Preußer;Christian Preußer;23.01.1984;Germany
2206526;/coach/2206526/christian-titz/;C. Titz;Christian Titz;01.04.1971;Germany
2510291;/coach/2510291/joannes-gerardus-adrianus-lammers/;J. Lammers;Joannes Gerardus Adrianus Lammers;11.12.1963;Netherlands
2510462;/coach/2510462/mathieu-chabert/;M. Chabert;Mathieu Chabert;;France
2510731;/coach/2510731/artur-skowronek/;A. Skowronek;Artur Skowronek;22.05.1982;Poland
2511092;/coach/2511092/abel-fernando-moreira-ferreira/;A. Moreira Ferreira;Abel Fernando Moreira Ferreira;22.12.1978;Portugal
2511114;/coach/2511114/giorgios-donis/;G. Donis;Giorgios Donis;29.10.1969;Greece
2511270;/coach/2511270/julian-calero-fernandez/;J. Calero Fernández;Julián Calero Fernández;26.10.1970;Spain
2823348;/coach/2823348/ismail-kartal/;?. Kartal;?smail Kartal;15.06.1961;Turkey
2823359;/coach/2823359/fernando-estevez-martin/;F. Estévez Martín;Fernando Estévez Martín;01.06.1979;Spain
2823538;/coach/2823538/neil-critchley/;N. Critchley;Neil Critchley;18.10.1978;England
2875993;/coach/2875993/john-sebastian-armijo/;J. Armijo;John Sebastián Armijo;;Chile
2876007;/coach/2876007/gustavo-diaz-dominguez/;G. Díaz Domínguez;Gustavo Díaz Domínguez;07.11.1974;Uruguay
3169802;/coach/3169802/dariusz-zuraw/;D. Zuraw;Dariusz Zuraw;14.11.1972;Poland
3181403;/coach/3181403/vladimir-fedotov/;V. Fedotov;Vladimir Fedotov;12.08.1966;Russia
3187813;/coach/3187813/luka-elsner/;L. Elsner;Luka Elsner;02.08.1982;Slovenia
3219729;/coach/3219729/jorge-romero-saez/;J. Romero Sáez;Jorge Romero Sáez;;Spain
3510275;/coach/3510275/cristobal-parralo-aguilera/;C. Parralo Aguilera;Cristóbal Parralo Aguilera;21.08.1967;Spain
3526169;/coach/3526169/joao-alexandre-oliveira-nunes-henriques/;J. Oliveira Nunes Henriques;Jo?o Alexandre Oliveira Nunes Henriques;31.10.1972;Portugal
3526244;/coach/3526244/alberto-miguel-gamero-morillo/;A. Gamero Morillo;Alberto Miguel Gamero Morillo;03.02.1964;Colombia
3533861;/coach/3533861/wouter-vrancken/;W. Vrancken;Wouter Vrancken;03.02.1979;Belgium
3568847;/coach/3568847/ilhan-palut/;?. Palut;?lhan Palut;12.11.1976;Turkey
3618158;/coach/3618158/marcelo-martelotte/;M. Martelotte;Marcelo Martelotte;18.12.1968;Brazil
3862153;/coach/3862153/markus-von-ahlen/;M. von Ahlen;Markus von Ahlen;01.01.1971;Germany
3876656;/coach/3876656/ertugrul-secme/;E. Seçme;Ertu?rul Seçme;07.11.1965;Turkey
3899858;/coach/3899858/oleksandr-petrakov/;O. Petrakov;Oleksandr Petrakov;06.08.1957;Ukraine
4187834;/coach/4187834/marinus-dijkhuizen/;M. Dijkhuizen;Marinus Dijkhuizen;04.01.1972;Netherlands
4192460;/coach/4192460/jose-ali-canas-navas/;J. Ca?as Navas;José Alí Ca?as Navas;19.06.1960;Venezuela
4243191;/coach/4243191/mustafa-ati-goksu/;M. Göksu;Mustafa Ati Göksu;10.09.1945;Turkey
4916358;/coach/4916358/jingui-wu/;J. Wu;Jingui Wu;10.01.1961;China PR
4977578;/coach/4977578/waldemar-fornalik/;W. Fornalik;Waldemar Fornalik;11.04.1963;Poland
5283402;/coach/5283402/lars-vind/;L. Vind;Lars Vind;22.09.1976;Denmark
5332015;/coach/5332015/steve-cotterill/;S. Cotterill;Steve Cotterill;20.07.1964;England
5332165;/coach/5332165/luca-dangelo/;L. D'Angelo;Luca D'Angelo;;Italy
5332210;/coach/5332210/robert-dante-siboldi-badiola/;R. Siboldi Badiola;Robert Dante Siboldi Badiola;24.09.1965;Uruguay
5666333;/coach/5666333/gustavo-huerta-araya/;G. Huerta Araya;Gustavo Huerta Araya;15.10.1957;Chile
5666628;/coach/5666628/davide-dionigi/;D. Dionigi;Davide Dionigi;10.01.1974;Italy
5961878;/coach/5961878/william-still/;W. Still;William Still;14.10.1992;Belgium
5967966;/coach/5967966/miguel-alvarez-jurado/;M. Álvarez Jurado;Miguel Álvarez Jurado;22.03.1958;Spain
6608228;/coach/6608228/jose-daniel-carreno-izquierdo/;J. Carre?o Izquierdo;José Daniel Carre?o Izquierdo;01.05.1963;Uruguay
6642560;/coach/6642560/sokratis-ofridopoulos/;S. Ofridopoulos;Sokratis Ofridopoulos;26.10.1973;Greece
6648081;/coach/6648081/armando-evangelista-macedo-freitas/;A. Macedo Freitas;Armando Evangelista Macedo Freitas;03.11.1973;Portugal
6971069;/coach/6971069/malky-mackay/;M. Mackay;Malky Mackay;19.02.1972;Scotland
6971228;/coach/6971228/armando-goncalves-teixeira/;Petit;Armando Gonçalves Teixeira;25.09.1976;Portugal
6972209;/coach/6972209/jostein-grindhaug/;J. Grindhaug;Jostein Grindhaug;20.02.1973;Norway
6972715;/coach/6972715/cihat-arslan/;C. Arslan;Cihat Arslan;09.02.1970;Turkey
6972914;/coach/6972914/pablo-javier-quatrocchi/;P. Quatrocchi;Pablo Javier Quatrocchi;19.01.1974;Argentina
6983785;/coach/6983785/phil-parkinson/;P. Parkinson;Phil Parkinson;01.12.1967;England
6983788;/coach/6983788/steve-clarke/;S. Clarke;Steve Clarke;29.08.1963;Scotland
6983853;/coach/6983853/horacio-matuszyczk/;H. Matuszyczk;Horacio Matuszyczk;29.11.1961;Argentina
7330518;/coach/7330518/francisco-javier-garcia-pimienta/;F. García Pimienta;Francisco Javier García Pimienta;03.08.1974;Spain
7346264;/coach/7346264/josep-gombau-balague/;J. Gombau Balague;Josep Gombau Balague;05.06.1976;Spain
7688644;/coach/7688644/dorinel-ionel-munteanu/;D. Munteanu;Dorinel Ionel Munteanu;25.06.1968;Romania
7689026;/coach/7689026/brian-clarhaut/;B. Clarhaut;Brian Clarhaut;;United States
7689782;/coach/7689782/pool-geovanny-gavilanez-solis/;P. Gavilánez Solís;Pool Geovanny Gavilánez Solís;;Ecuador
7690084;/coach/7690084/sergio-gomez/;S. Gómez;Sergio Gómez;;Argentina
7690603;/coach/7690603/carlos-luis-ischia/;C. Ischia;Carlos Luis Ischia;28.10.1956;Argentina
7693712;/coach/7693712/recep-ucar/;R. Uçar;Recep Uçar;22.09.1975;Turkey
7713957;/coach/7713957/glen-de-boeck/;G. De Boeck;Glen De Boeck;22.08.1971;Belgium
7714354;/coach/7714354/mladen-krstajic/;M. Krstajiæ;Mladen Krstajiæ;04.03.1974;Serbia
8416512;/coach/8416512/pedro-atalicio-dechat/;P. Dechat;Pedro Atalicio Dechat;02.09.1959;Argentina
9605704;/coach/9605704/pedro-alcides-sarabia-achucarro/;P. Sarabia Achucarro;Pedro Alcídes Sarabia Achucarro;05.07.1975;Paraguay
9938631;/coach/9938631/vitor-manuel-de-oliveira-lopes-pereira/;V. de Oliveira Lopes Pereira;Vítor Manuel de Oliveira Lopes Pereira;26.07.1968;Portugal
9950240;/coach/9950240/jose-alberto-lopez-menendez/;J. López Menéndez;José Alberto López Menéndez;21.05.1982;Spain
9964181;/coach/9964181/david-colpaert/;D. Colpaert;David Colpaert;23.01.1970;Belgium
10264954;/coach/10264954/valeriy-karpin/;V. Karpin;Valeriy Karpin;02.02.1969;Russia
10269848;/coach/10269848/aurelio-andreazzoli/;A. Andreazzoli;Aurelio Andreazzoli;05.11.1953;Italy
10275528;/coach/10275528/jamel-belhedi/;J. Belhedi;Jamel Belhedi;;Tunisia
10293491;/coach/10293491/eder-sarabia-armesto/;E. Sarabia Armesto;Eder Sarabia Armesto;;Spain
10293509;/coach/10293509/diego-omar-dabove/;D. Dabove;Diego Omar Dabove;18.01.1973;Argentina
10302689;/coach/10302689/carlos-julio-bustos/;C. Bustos;Carlos Julio Bustos;16.04.1966;Argentina
10626576;/coach/10626576/bjarne-berntsen/;B. Berntsen;Bjarne Berntsen;21.12.1956;Norway
10626699;/coach/10626699/stefan-billborn/;S. Billborn;Stefan Billborn;15.11.1972;Sweden
10948461;/coach/10948461/miguel-angel-zahzu/;M. Zahzú;Miguel Ángel Zahzú;;Argentina
10966287;/coach/10966287/gerardo-seoane/;G. Seoane;Gerardo Seoane;30.10.1978;Switzerland
10990603;/coach/10990603/bairm-mukhtari/;B. Mukhtari;Bairm Mukhtari;;Tunisia
11298706;/coach/11298706/heiko-vogel/;H. Vogel;Heiko Vogel;21.11.1975;Germany
11311416;/coach/11311416/ivan-jovanovic/;I. Jovanoviæ;Ivan Jovanoviæ;08.07.1962;Serbia
12016966;/coach/12016966/nasir-belci/;N. Belci;Nas?r Belci;01.12.1955;Turkey
12036309;/coach/12036309/rasmus-bertelsen/;R. Bertelsen;Rasmus Bertelsen;;Denmark
12066298;/coach/12066298/robin-dutt/;R. Dutt;Robin Dutt;24.01.1965;Germany
12393693;/coach/12393693/david-mackey/;D. Mackey;David Mackey;04.06.1960;Republic of Ireland
12562146;/coach/12562146/gary-smith/;G. Smith;Gary Smith;03.12.1968;England
12789649;/coach/12789649/thomas-sageder/;T. Sageder;Thomas Sageder;05.09.1983;Austria
12830275;/coach/12830275/shigetoshi-hasebe/;S. Hasebe;Shigetoshi Hasebe;;Japan
12830699;/coach/12830699/radoslav-latal/;R. Látal;Radoslav Látal;06.01.1970;Czech Republic
13185391;/coach/13185391/kamil-kieres/;K. Kieres;Kamil Kieres;16.07.1974;Poland
13186192;/coach/13186192/jin-seop-park/;J. Park;Jin-Seop Park;11.03.1977;Korea Republic
13224996;/coach/13224996/sergi-barjuan-i-esclusa/;S. Barjuán i Esclusa;Sergi Barjuán i Esclusa;28.12.1971;Spain
13225192;/coach/13225192/yang-chen/;Y. Chen;Yang Chen;23.01.1977;China PR
13633409;/coach/13633409/andre-soares-jardine/;A. Soares Jardine;André Soares Jardine;08.09.1979;Brazil
13980935;/coach/13980935/ivan-prelec/;I. Prelec;Ivan Prelec;;Croatia
13991808;/coach/13991808/jordi-vinyals-martori/;J. Vinyals Martori;Jordi Vinyals Martori;24.11.1963;Spain
14011820;/coach/14011820/luciano-foschi/;L. Foschi;Luciano Foschi;03.07.1967;Italy
14328880;/coach/14328880/john-herdman/;J. Herdman;John Herdman;19.07.1975;England
15062004;/coach/15062004/dietmar-didi-kuhbauer/;D. Kühbauer;Dietmar Didi Kühbauer;04.04.1971;Austria
15084021;/coach/15084021/didier-tholot/;D. Tholot;Didier Tholot;02.04.1964;France
16102470;/coach/16102470/bo-wang/;B. Wang;Bo Wang;03.04.1970;China PR
16111977;/coach/16111977/luis-garcia-plaza/;L. García Plaza;Luis García Plaza;01.12.1972;Spain
16112171;/coach/16112171/liviu-ciobotariu/;L. Ciobotariu;Liviu Ciobotariu;26.03.1971;Romania
