player_id;player_url;fifa_version;fifa_update;update_as_of;short_name;long_name;player_positions;overall;potential;value_eur;wage_eur;age;dob;height_cm;weight_kg;club_team_id;club_name;league_id;league_name;league_level;club_position;club_jersey_number;club_loaned_from;club_joined_date;club_contract_valid_until_year;nationality_id;nationality_name;nation_team_id;nation_position;nation_jersey_number;preferred_foot;weak_foot;skill_moves;international_reputation;work_rate;body_type;real_face;release_clause_eur;player_tags;player_traits;pace;shooting;passing;dribbling;defending;physic;attacking_crossing;attacking_finishing;attacking_heading_accuracy;attacking_short_passing;attacking_volleys;skill_dribbling;skill_curve;skill_fk_accuracy;skill_long_passing;skill_ball_control;movement_acceleration;movement_sprint_speed;movement_agility;movement_reactions;movement_balance;power_shot_power;power_jumping;power_stamina;power_strength;power_long_shots;mentality_aggression;mentality_interceptions;mentality_positioning;mentality_vision;mentality_penalties;mentality_composure;defending_marking_awareness;defending_standing_tackle;defending_sliding_tackle;goalkeeping_diving;goalkeeping_handling;goalkeeping_kicking;goalkeeping_positioning;goalkeeping_reflexes;goalkeeping_speed;ls;st;rs;lw;lf;cf;rf;rw;lam;cam;ram;lm;lcm;cm;rcm;rm;lwb;ldm;cdm;rdm;rwb;lb;lcb;cb;rcb;rb;gk
234781;/player/234781/jose-antonio-martinez-gil/230002;23.0;2.0;26.09.2022;Martínez;José Antonio Martínez Gil;CB;68;68;1000000.0;4000.0;29;12.02.1993;188;83;695;Dallas;39.0;Major League Soccer;1;LCB;3;;01.01.2021;2023;45;Spain;;;;Left;3;2;1;Medium/Medium;Lean (185+);No;1500000;;;44;36;51;53;68;72;33;36;72;69;32;46;33;32;63;63;47;41;45;64;52;44;67;68;77;27;67;69;32;40;47;59;66;68;68;12;8;6;8;6;;50+2;50+2;50+2;47;48;48;48;47;50+2;50+2;50+2;50+2;57+2;57+2;57+2;50+2;60+2;66+2;66+2;66+2;60+2;61+2;68;68;68;61+2;14+2
235328;/player/235328/andrea-beghetto/230002;23.0;2.0;26.09.2022;A. Beghetto;Andrea Beghetto;LM, LB;68;68;1300000.0;2000.0;27;11.10.1994;182;75;199;Perugia;32.0;Serie B;2;SUB;33;Pisa;;2023;27;Italy;;;;Left;2;3;1;Medium/Medium;Normal (170-185);No;;;Long Passer (AI);81;49;64;66;60;64;75;41;50;63;42;61;68;67;61;68;79;82;74;68;78;64;66;83;57;46;56;60;72;56;58;60;63;59;60;8;7;8;6;13;;60+2;60+2;60+2;65;63;63;63;65;63+2;63+2;63+2;67+1;63+2;63+2;63+2;67+1;68;63+2;63+2;63+2;68;67+1;60+2;60+2;60+2;67+1;15+2
235495;/player/235495/cebrail-karayel/230002;23.0;2.0;26.09.2022;C. Karayel;Cebrail Karayel;RB, RWB, LB;68;68;1200000.0;7000.0;27;15.08.1994;176;75;101033;Konyaspor;68.0;Super Lig;1;SUB;90;;01.07.2022;2024;48;Turkey;;;;Right;3;2;1;High/High;Normal (170-185);No;2400000;;Dives Into Tackles (AI);72;47;62;68;63;73;67;32;57;64;30;67;68;40;63;67;72;72;74;60;76;69;72;82;69;59;70;63;65;59;44;62;62;64;67;10;12;9;12;10;;59+2;59+2;59+2;63;61;61;61;63;62+2;62+2;62+2;65+2;64+2;64+2;64+2;65+2;67+1;65+2;65+2;65+2;67+1;66+2;64+2;64+2;64+2;66+2;16+2
235867;/player/235867/luca-strizzolo/230002;23.0;2.0;26.09.2022;L. Strizzolo;Luca Strizzolo;ST, LM;68;68;1200000.0;6000.0;30;29.04.1992;188;83;199;Perugia;32.0;Serie B;2;LS;41;Cremonese;;2023;27;Italy;;;;Right;3;2;1;Medium/High;Lean (185+);No;;;;69;66;51;65;32;72;30;71;73;65;50;65;39;42;55;66;66;72;63;62;63;66;69;68;79;62;58;29;69;52;50;60;32;25;22;14;6;8;8;12;;68;68;68;62;66;66;66;62;64+2;64+2;64+2;61+2;59+2;59+2;59+2;61+2;47+2;49+2;49+2;49+2;47+2;45+2;46+2;46+2;46+2;45+2;16+2
236165;/player/236165/paulo-bernard-daineiro-cruz/230002;23.0;2.0;26.09.2022;Paulo Daineiro;Paulo Bernard Daineiro Cruz;CAM;68;68;1300000.0;6000.0;26;29.02.1996;168;62;111059;Ceará;7.0;Serie A;1;SUB;14;;20.06.2022;2025;54;Brazil;;;;Right;3;3;1;High/Medium;Normal (170-);No;2500000;;Flair, Technical Dribbler (AI);87;56;63;74;33;42;64;58;45;67;70;75;68;40;50;67;85;88;84;68;86;50;69;70;30;46;30;40;72;67;68;73;23;35;26;12;16;9;8;9;;62+2;62+2;62+2;70-2;68;68;68;70-2;68;68;68;70-2;62+2;62+2;62+2;70-2;56+2;49+2;49+2;49+2;56+2;53+2;40+2;40+2;40+2;53+2;17+2
236268;/player/236268/pedro-velasco/230002;23.0;2.0;26.09.2022;P. Velasco;Pedro Pablo Velasco Arboleda;RB, LB;68;68;1100000.0;500.0;29;29.06.1993;173;77;110981;Barcelona Guayaquil;2018.0;Liga Pro;1;RB;31;;05.02.2013;2024;57;Ecuador;;;;Right;3;2;1;High/Medium;Normal (170-185);No;2400000;;Long Throw-in, Team Player;77;52;59;60;62;68;68;54;60;65;35;52;46;42;49;65;80;75;70;64;72;55;59;74;70;50;58;64;60;52;46;57;65;60;59;14;10;15;15;11;;60+2;60+2;60+2;62;60;60;60;62;60+2;60+2;60+2;63+2;59+2;59+2;59+2;63+2;66+2;62+2;62+2;62+2;66+2;66+2;63+2;63+2;63+2;66+2;18+2
236621;/player/236621/pierre-yves-hamel/230002;23.0;2.0;26.09.2022;P. Hamel;Pierre-Yves Hamel;ST;68;68;1200000.0;5000.0;28;03.02.1994;189;76;111817;Paris;17.0;Ligue 2;2;ST;17;;28.06.2022;2026;18;France;;;;Right;3;2;1;Medium/Medium;Lean (185+);No;2200000;;Chip Shot (AI);50;69;57;64;28;62;57;70;77;64;57;64;42;46;51;67;57;44;53;69;68;72;87;64;70;64;32;24;72;57;68;64;22;20;24;11;14;13;13;13;;68;68;68;63;65;65;65;63;63+2;63+2;63+2;62+2;59+2;59+2;59+2;62+2;47+2;45+2;45+2;45+2;47+2;44+2;42+2;42+2;42+2;44+2;19+2
236993;/player/236993/nick-lima/230002;23.0;2.0;26.09.2022;N. Lima;Nick Lima;RB, LB;68;68;1200000.0;3000.0;27;17.11.1994;175;79;114161;Austin;39.0;Major League Soccer;1;RB;24;;01.01.2021;2022;95;United States;;;;Right;4;3;1;High/High;Stocky (170-185);No;1800000;;Long Shot Taker (AI);82;61;60;68;61;72;60;56;53;64;57;69;62;39;59;66;78;85;73;68;66;78;66;76;71;60;72;60;60;60;55;61;63;62;64;9;12;14;8;11;;65+2;65+2;65+2;66;66;66;66;66;65+2;65+2;65+2;66+2;64+2;64+2;64+2;66+2;67+1;64+2;64+2;64+2;67+1;66+2;64+2;64+2;64+2;66+2;17+2
237332;/player/237332/alfie-may/230002;23.0;2.0;26.09.2022;A. May;Alfie Ben May;ST;68;68;1200000.0;5000.0;28;03.07.1993;176;72;1936;Cheltenham Town;60.0;League One;3;LS;10;;03.01.2020;2024;14;England;;;;Right;4;3;1;High/Medium;Normal (170-185);No;2100000;;Solid Player, Long Shot Taker (AI), Chip Shot (AI);87;67;61;69;39;71;59;69;57;64;63;67;63;64;55;64;90;84;83;68;85;68;32;90;63;63;76;51;69;63;63;66;29;37;34;9;12;7;8;5;;68;68;68;69-1;68;68;68;69-1;67+1;67+1;67+1;69-1;63+2;63+2;63+2;69-1;59+2;56+2;56+2;56+2;59+2;57+2;50+2;50+2;50+2;57+2;15+2
237989;/player/237989/sergiu-hanca/230002;23.0;2.0;26.09.2022;S. Hanca;Sergiu Cãtãlin Hanca;RM, LM;68;68;1200000.0;7000.0;30;04.04.1992;182;80;308;Universitatea Craiova;330.0;Liga 1;1;RM;33;;29.07.2022;2025;39;Romania;;;;Right;3;3;1;Medium/High;Normal (170-185);No;1600000;;Early Crosser, Team Player;78;64;66;68;53;70;65;64;61;67;61;65;69;60;65;66;79;78;86;65;86;68;70;71;71;60;66;52;60;66;66;65;40;60;60;6;9;10;9;5;;66+2;66+2;66+2;67;66;66;66;67;66+2;66+2;66+2;67+1;65+2;65+2;65+2;67+1;63+2;61+2;61+2;61+2;63+2;62+2;59+2;59+2;59+2;62+2;14+2
238643;/player/238643/marcel-bar/230002;23.0;2.0;26.09.2022;M. Bär;Marcel Bär;ST, LM;68;68;1200000.0;2000.0;30;08.06.1992;184;80;33;1860 München;2076.0;3. Liga;3;SUB;15;;01.07.2021;2023;21;Germany;;;;Right;3;3;1;High/Medium;Normal (170-185);No;1700000;;Flair, Speed Dribbler (AI);84;65;60;67;40;66;62;70;62;63;65;68;52;44;55;66;83;84;70;65;67;65;72;73;73;59;39;28;67;63;48;66;38;42;40;11;10;11;7;6;;68;68;68;68;68;68;68;68;66+2;66+2;66+2;68;61+2;61+2;61+2;68;56+2;52+2;52+2;52+2;56+2;55+2;49+2;49+2;49+2;55+2;15+2
238924;/player/238924/daniel-keita-ruel/230002;23.0;2.0;26.09.2022;D. Keita-Ruel;Daniel Keita-Ruel;ST;68;68;975000.0;3000.0;32;21.09.1989;185;79;110532;Waldhof Mannheim;2076.0;3. Liga;3;SUB;29;;18.08.2022;2025;18;France;;;;Right;4;3;1;High/High;Normal (185+);No;1400000;;;68;69;49;64;35;79;49;70;68;53;65;61;59;44;38;65;70;67;69;68;66;74;90;71;82;65;77;19;70;48;58;62;36;38;23;7;15;12;9;15;;68;68;68;63;64;64;64;63;60+2;60+2;60+2;61+2;54+2;54+2;54+2;61+2;49+2;47+2;47+2;47+2;49+2;47+2;49+2;49+2;49+2;47+2;18+2
239170;/player/239170/vito-hammershoy-mistrati/230002;23.0;2.0;26.09.2022;V. Hammersh?y-Mistrati;Vito Hammersh?y-Mistrati;CAM, CM;68;68;1200000.0;7000.0;30;15.06.1992;177;76;110816;CFR Cluj;330.0;Liga 1;1;SUB;20;;14.06.2022;2024;13;Denmark;;;;Right;3;3;1;High/High;Normal (170-185);No;1700000;#Engine;Flair, Playmaker (AI), Technical Dribbler (AI);64;67;67;71;62;70;62;68;54;69;63;70;66;64;67;71;66;62;73;65;80;67;65;88;60;65;74;64;68;68;67;70;64;60;61;13;15;12;6;12;;66+2;66+2;66+2;68;68;68;68;68;68;68;68;68;69-1;69-1;69-1;68;67+1;67+1;67+1;67+1;67+1;65+2;63+2;63+2;63+2;65+2;17+2
239357;/player/239357/christian-gebauer/230002;23.0;2.0;26.09.2022;C. Gebauer;Christian Gebauer;RM, LM, ST;68;68;1200000.0;8000.0;28;20.12.1993;187;75;159;DSC Arminia Bielefeld;20.0;3. Liga;2;SUB;7;;15.07.2020;2023;4;Austria;;;;Right;3;3;1;Medium/Medium;Lean (185+);No;1900000;;Speed Dribbler (AI);88;63;59;66;49;65;62;66;57;64;58;66;54;42;51;67;86;90;68;66;62;63;45;76;69;58;47;55;66;57;52;59;44;49;39;14;12;6;8;14;;67+1;67+1;67+1;68;67;67;67;68;65+2;65+2;65+2;67+1;62+2;62+2;62+2;67+1;61+2;57+2;57+2;57+2;61+2;60+2;54+2;54+2;54+2;60+2;18+2
239393;/player/239393/dominik-frieser/230002;23.0;2.0;26.09.2022;D. Frieser;Dominik Frieser;RW, LW, ST;68;68;1200000.0;5000.0;28;09.09.1993;176;76;2017;Hartberg;80.0;Bundesliga;1;RES;33;;31.08.2022;2025;4;Austria;;;;Right;3;2;1;Medium/Medium;Normal (170-185);No;1700000;;Long Throw-in, Speed Dribbler (AI);75;65;66;67;44;68;66;65;62;67;64;65;65;61;67;68;77;74;72;69;72;66;69;80;68;65;55;43;69;65;66;67;39;44;42;11;12;7;6;7;;67+1;67+1;67+1;68;68;68;68;68;67+1;67+1;67+1;69-1;65+2;65+2;65+2;69-1;60+2;57+2;57+2;57+2;60+2;58+2;53+2;53+2;53+2;58+2;16+2
239498;/player/239498/bryan-henning/230002;23.0;2.0;26.09.2022;B. Henning;Bryan Henning;CM, CAM;68;68;1300000.0;7000.0;27;19.03.1995;172;73;110500;Eintracht Braunschweig;20.0;2. Bundesliga;2;SUB;6;;01.07.2021;2023;21;Germany;;;;Right;3;3;1;High/High;Lean (170-185);No;2000000;#Engine;Dives Into Tackles (AI);73;55;60;70;64;73;45;55;40;69;49;67;40;36;65;68;80;68;83;71;82;61;85;92;61;56;77;69;52;68;42;67;66;66;67;6;8;14;6;9;;60+2;60+2;60+2;64;64;64;64;64;66+2;66+2;66+2;66+2;68;68;68;66+2;68;69-1;69-1;69-1;68;67+1;65+2;65+2;65+2;67+1;15+2
239590;/player/239590/ramiro-gonzalez/230002;23.0;2.0;26.09.2022;R. González;Ramiro Gabriel González Hernández;CB;68;68;825000.0;5000.0;31;21.11.1990;183;80;112689;Platense;353.0;Liga Profesional;1;RCB;2;;20.06.2022;2023;52;Argentina;;;;Right;3;2;1;Medium/Medium;Normal (170-185);No;1200000;;;32;37;45;51;68;77;32;34;71;61;24;42;22;32;51;62;33;32;53;59;52;49;74;68;83;36;75;58;32;35;40;62;72;71;62;9;14;10;8;13;;48+2;48+2;48+2;44;45;45;45;44;47+2;47+2;47+2;46+2;52+2;52+2;52+2;46+2;56+2;63+2;63+2;63+2;56+2;58+2;68;68;68;58+2;16+2
239841;/player/239841/vassilios-lampropoulos/230002;23.0;2.0;26.09.2022;V. Lampropoulos;Vasilios Konstantinos Lampropoulos;CB;68;68;775000.0;9000.0;32;31.03.1990;185;83;160;VfL Bochum 1848;19.0;Bundesliga;1;SUB;24;;14.08.2020;2023;22;Greece;;;;Right;2;2;1;Low/High;Normal (185+);No;1400000;;;65;42;54;54;70;70;59;36;66;58;35;48;36;40;64;54;68;63;66;63;59;52;70;62;76;49;64;71;40;42;40;62;70;71;69;5;14;5;7;7;;52+2;52+2;52+2;52;51;51;51;52;52+2;52+2;52+2;54+2;56+2;56+2;56+2;54+2;64+2;64+2;64+2;64+2;64+2;65+2;68;68;68;65+2;14+2
240133;/player/240133/malik-tchokounte/230002;23.0;2.0;26.09.2022;M. Tchokounté;Malik Tchokounté;ST;68;68;775000.0;4000.0;33;11.09.1988;191;90;224;Nîmes;17.0;Ligue 2;2;LS;18;;06.07.2022;2023;18;France;;;;Right;2;2;1;Medium/Medium;Normal (185+);No;1400000;#Strength;Power Header;40;70;54;64;24;79;43;72;77;64;67;64;55;41;40;67;36;44;57;59;52;71;69;68;91;63;65;17;75;60;65;68;13;21;24;6;13;13;5;13;;68;68;68;60;64;64;64;60;62+2;62+2;62+2;59+2;57+2;57+2;57+2;59+2;42+2;44+2;44+2;44+2;42+2;40+2;43+2;43+2;43+2;40+2;15+2
240526;/player/240526/mohamed-fouzair/230002;23.0;2.0;26.09.2022;M. Fouzair;Mohamed Fouzair;RW;68;68;1200000.0;9000.0;30;24.12.1991;170;70;112392;Al Raed;350.0;Pro League;1;RM;10;;18.07.2019;2024;129;Morocco;;;;Right;5;3;1;High/Medium;Normal (170-);No;2000000;;Technical Dribbler (AI);69;61;66;74;28;59;65;61;34;68;57;74;68;67;66;70;72;66;83;65;86;61;43;63;61;60;51;25;64;65;61;68;28;30;22;12;9;6;15;13;;62+2;62+2;62+2;68;66;66;66;68;68;68;68;68;63+2;63+2;63+2;68;51+2;50+2;50+2;50+2;51+2;47+2;40+2;40+2;40+2;47+2;18+2
240943;/player/240943/bilel-aouacheria/230002;23.0;2.0;26.09.2022;B. Aouacheria;Bilel Aouacheria;RW, RM, LW;68;68;1200000.0;6000.0;28;02.04.1994;182;77;1888;Gil Vicente;308.0;Liga Portugal;1;RM;7;;10.08.2021;2023;18;France;;;;Right;3;3;1;High/Medium;Normal (170-185);No;2500000;;Flair, Technical Dribbler (AI);72;64;62;72;38;67;66;62;58;65;63;74;52;54;55;71;72;72;72;65;63;75;34;67;70;58;68;41;64;63;58;72;31;39;34;9;8;13;7;11;;66+2;66+2;66+2;68;67;67;67;68;66+2;66+2;66+2;67+1;62+2;62+2;62+2;67+1;56+2;54+2;54+2;54+2;56+2;53+2;49+2;49+2;49+2;53+2;15+2
241672;/player/241672/marko-leskovic/230002;23.0;2.0;26.09.2022;M. Leškoviæ;Marko Leškoviæ;CB;68;68;825000.0;1000.0;31;28.04.1991;188;88;113299;Kerala Blasters;2149.0;Super League;1;LCB;55;;15.09.2021;2024;10;Croatia;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;1100000;;Dives Into Tackles (AI);63;25;36;43;69;71;21;22;75;54;21;34;29;25;32;51;62;64;43;59;46;32;66;59;80;24;65;67;26;25;32;61;66;71;70;13;11;6;10;15;;44+2;44+2;44+2;40;41;41;41;40;40+2;40+2;40+2;42+2;44+2;44+2;44+2;42+2;56+2;58+2;58+2;58+2;56+2;60+2;68;68;68;60+2;17+2
241720;/player/241720/andre-filipe-coelho-pereira/230002;23.0;2.0;26.09.2022;André Pereira;André Filipe Ferreira Coelho Pereira;ST, RW, LW;68;68;1300000.0;5000.0;27;05.05.1995;188;82;744;Rio Ave;308.0;Liga Portugal;1;SUB;95;;31.08.2020;2024;38;Portugal;;;;Left;2;3;1;Medium/Medium;Lean (185+);No;2700000;;;54;69;61;65;33;66;55;70;72;68;71;65;52;44;70;69;53;55;61;68;57;70;69;50;75;64;65;19;69;53;64;59;44;23;21;11;7;13;14;8;;68;68;68;64;66;66;66;64;65+2;65+2;65+2;63+2;60+2;60+2;60+2;63+2;47+2;50+2;50+2;50+2;47+2;45+2;47+2;47+2;47+2;45+2;17+2
241984;/player/241984/cory-burke/230002;23.0;2.0;26.09.2022;C. Burke;Cory Burke;ST;68;68;1200000.0;4000.0;30;28.12.1991;191;82;112134;Philadelphia Union;39.0;Major League Soccer;1;SUB;19;;21.12.2017;2022;82;Jamaica;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;1800000;;;73;67;41;61;25;72;25;71;70;55;62;64;48;41;31;66;74;72;46;62;37;69;77;56;82;58;66;14;66;37;65;60;23;20;18;10;8;9;11;8;;68;68;68;59;63;63;63;59;58+2;58+2;58+2;57+2;50+2;50+2;50+2;57+2;41+2;40+2;40+2;40+2;41+2;40+2;42+2;42+2;42+2;40+2;15+2
242002;/player/242002/guido-mainero/230002;23.0;2.0;26.09.2022;G. Mainero;Guido Mainero;RM, RW;68;68;1300000.0;6000.0;27;23.03.1995;177;76;112713;Sarmiento;353.0;Liga Profesional;1;RM;8;Vélez Sarsfield;;2022;52;Argentina;;;;Right;3;3;1;High/High;Lean (170-185);No;;;Early Crosser;86;64;60;69;47;67;69;64;58;63;69;69;51;45;55;67;85;86;82;60;75;71;84;75;62;59;65;45;64;53;47;57;41;49;47;14;8;8;14;13;;66+2;66+2;66+2;68;66;66;66;68;65+2;65+2;65+2;67+1;60+2;60+2;60+2;67+1;61+2;56+2;56+2;56+2;61+2;59+2;54+2;54+2;54+2;59+2;17+2
242092;/player/242092/rasmus-alm/230002;23.0;2.0;26.09.2022;R. Alm;Rasmus Alm;RW, LW;68;68;1300000.0;3000.0;26;17.08.1995;174;70;700;Elfsborg;56.0;Allsvenskan;1;RW;21;;25.07.2019;2022;46;Sweden;;;;Right;3;3;1;Medium/Medium;Normal (170-185);No;1600000;;Speed Dribbler (AI);83;62;63;70;38;63;65;64;36;65;52;70;65;40;62;68;85;82;79;62;81;65;80;74;60;59;54;37;64;64;53;62;40;37;36;15;12;13;6;7;;63+2;63+2;63+2;68;67;67;67;68;67+1;67+1;67+1;68;62+2;62+2;62+2;68;57+2;54+2;54+2;54+2;57+2;54+2;47+2;47+2;47+2;54+2;16+2
242306;/player/242306/guillermo-soto/230002;23.0;2.0;26.09.2022;G. Soto;Guillermo Tomás Soto Arredondo;RB;68;68;1100000.0;6000.0;28;10.01.1994;177;69;111711;Huracán;353.0;Liga Profesional;1;RB;12;;13.01.2022;2022;55;Chile;;;;Right;3;2;1;Low/High;Lean (170-185);No;1700000;;;73;24;56;65;63;61;66;17;59;66;22;64;50;23;63;65;71;74;70;63;73;34;71;74;61;21;44;61;56;34;32;57;63;63;66;13;6;13;15;6;;50+2;50+2;50+2;57;53;53;53;57;55+2;55+2;55+2;60+2;58+2;58+2;58+2;60+2;66+2;62+2;62+2;62+2;66+2;66+2;62+2;62+2;62+2;66+2;16+2
242995;/player/242995/joseph-mora/230002;23.0;2.0;26.09.2022;J. Mora;Joseph Martín Mora Cortéz;LB, LWB, LM;68;68;1100000.0;4000.0;29;15.01.1993;171;60;114640;Charlotte;39.0;Major League Soccer;1;SUB;28;;01.01.2022;2022;72;Costa Rica;;;;Left;2;3;1;Medium/Medium;Normal (170-185);Yes;1600000;;Leadership;78;47;56;64;65;66;62;44;51;60;39;63;50;39;49;61;77;78;76;65;77;59;68;75;61;42;68;62;53;55;44;59;70;66;66;15;13;14;6;11;;57+2;57+2;57+2;61;59;59;59;61;59+2;59+2;59+2;62+2;59+2;59+2;59+2;62+2;66+2;63+2;63+2;63+2;66+2;66+2;64+2;64+2;64+2;66+2;17+2
243857;/player/243857/paseka-mako/230002;23.0;2.0;26.09.2022;P. Mako;Paseka Matsobane Mako;LB, LM, LW;68;68;1100000.0;500.0;28;01.04.1994;163;59;110930;Orlando Pirates;347.0;Premier League;1;RES;29;;11.06.2018;2023;140;South Africa;;;;Left;3;2;1;High/Medium;Normal (170-);No;2400000;;;79;42;51;67;68;61;55;40;56;49;34;66;44;44;46;63;83;76;83;64;77;42;70;72;53;50;65;63;60;56;18;62;69;72;70;13;15;10;13;10;;55+2;55+2;55+2;61;59;59;59;61;59+2;59+2;59+2;61+2;58+2;58+2;58+2;61+2;65+2;61+2;61+2;61+2;65+2;66+2;64+2;64+2;64+2;66+2;18+2
244147;/player/244147/alexandru-paun/230002;23.0;2.0;26.09.2022;A. Pãun;Adrian Constantin Alexandru Pãun;CAM, LW, CM;68;68;1300000.0;7000.0;27;01.04.1995;177;73;110816;CFR Cluj;330.0;Liga 1;1;SUB;7;;01.07.2013;2024;39;Romania;;;;Right;3;3;1;High/Medium;Normal (170-185);No;1800000;;Long Shot Taker (AI), Technical Dribbler (AI);80;66;66;70;33;70;66;64;36;68;56;69;73;68;60;70;83;78;78;67;80;74;70;81;64;69;70;35;63;66;51;64;37;29;27;8;6;7;9;10;;65+2;65+2;65+2;69-1;68;68;68;69-1;68;68;68;69-1;64+2;64+2;64+2;69-1;57+2;54+2;54+2;54+2;57+2;53+2;45+2;45+2;45+2;53+2;15+2
244187;/player/244187/arial-mendy/230002;23.0;2.0;26.09.2022;A. Mendy;Arial Benabent Mendy;LB;68;68;1200000.0;7000.0;27;07.11.1994;180;75;1815;Clermont;16.0;Ligue 1;1;SUB;19;;13.07.2021;2023;136;Senegal;;;;Left;3;2;1;Medium/Medium;Normal (170-185);No;2400000;;Speed Dribbler (AI);76;36;63;62;62;69;72;36;61;64;26;64;54;34;58;62;75;77;64;59;49;35;71;71;70;34;65;64;63;65;37;49;58;64;66;8;10;14;11;14;;55+2;55+2;55+2;62;59;59;59;62;61+2;61+2;61+2;64+2;61+2;61+2;61+2;64+2;66+2;63+2;63+2;63+2;66+2;66+2;64+2;64+2;64+2;66+2;16+2
244194;/player/244194/peter-haring/230002;23.0;2.0;26.09.2022;P. Haring;Peter Haring;CM, CDM;68;68;1200000.0;4000.0;29;02.06.1993;187;85;80;Hearts;50.0;Premiership;1;RCM;5;;21.06.2018;2023;4;Austria;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;2200000;;Injury Prone, Long Passer (AI), Power Header, Team Player;65;54;67;67;69;76;65;58;67;74;30;66;63;34;70;70;65;65;65;66;52;66;73;78;79;43;68;69;56;66;42;72;69;70;68;8;9;5;13;8;;63+2;63+2;63+2;64;64;64;64;64;65+2;65+2;65+2;67+1;68;68;68;67+1;69-1;71-3;71-3;71-3;69-1;69-1;70-2;70-2;70-2;69-1;15+2
244213;/player/244213/jorge-felix-munoz-garcia/230002;23.0;2.0;26.09.2022;Jorge Félix;Jorge Félix Mu?oz García;CF, LM;68;68;1200000.0;5000.0;30;22.08.1991;175;68;111086;Piast Gliwice;66.0;Ekstraklasa;1;SUB;7;;02.08.2022;2023;45;Spain;;;;Right;4;4;1;Medium/Low;Lean (170-185);No;1600000;;Chip Shot (AI), Technical Dribbler (AI);72;66;66;70;29;56;67;68;57;69;58;68;59;45;64;68;73;72;81;64;82;67;72;71;58;64;30;20;70;70;64;72;34;22;22;8;6;10;7;7;;66+2;66+2;66+2;69-1;68;68;68;69-1;69-1;69-1;69-1;69-1;63+2;63+2;63+2;69-1;52+2;48+2;48+2;48+2;52+2;48+2;40+2;40+2;40+2;48+2;13+2
244464;/player/244464/eryc-castillo/230002;23.0;2.0;26.09.2022;E. Castillo;Eryc Leonel Castillo Arroyo;RM, LM;68;68;1300000.0;550.0;27;05.02.1995;175;82;110981;Barcelona Guayaquil;2018.0;Liga Pro;1;LM;16;;23.07.2021;2023;57;Ecuador;;;;Right;3;3;1;Medium/Medium;Stocky (170-185);No;2900000;;Flair, Speed Dribbler (AI);81;66;59;70;33;71;68;68;58;62;54;70;50;60;55;70;80;81;81;57;71;68;72;71;82;62;44;32;68;51;62;63;21;41;24;9;13;13;12;14;;68;68;68;68;67;67;67;68;65+2;65+2;65+2;67+1;59+2;59+2;59+2;67+1;54+2;49+2;49+2;49+2;54+2;51+2;46+2;46+2;46+2;51+2;17+2
244474;/player/244474/mihai-bordeianu/230002;23.0;2.0;26.09.2022;M. Bordeianu;Mihai Cãtãlin Bordeianu;CDM, CM;68;68;1000000.0;6000.0;30;18.11.1991;175;73;110816;CFR Cluj;330.0;Liga 1;1;LCM;37;;31.08.2021;2024;39;Romania;1356;SUB;23;Right;4;2;1;Medium/Medium;Lean (170-185);No;1400000;;Dives Into Tackles (AI);68;54;64;65;62;74;58;48;44;68;31;64;59;58;65;64;67;68;65;63;74;69;68;80;68;59;81;66;60;64;35;69;64;64;63;12;12;5;14;5;;59+2;59+2;59+2;62;62;62;62;62;63+2;63+2;63+2;64+2;65+2;65+2;65+2;64+2;66+2;67+1;67+1;67+1;66+2;65+2;64+2;64+2;64+2;65+2;16+2
244521;/player/244521/ilkay-durmus/230002;23.0;2.0;26.09.2022;?. Durmuº;?lkay Durmuº;LM, RM;68;68;1200000.0;5000.0;28;01.05.1994;180;72;111091;Lechia Gdañsk;66.0;Ekstraklasa;1;LM;99;;01.07.2021;2023;48;Turkey;;;;Left;3;3;1;Medium/High;Normal (170-185);No;1600000;;Technical Dribbler (AI);81;64;64;68;54;60;66;62;42;64;54;66;69;70;57;68;81;81;77;63;70;69;60;74;56;67;52;56;64;64;60;62;55;55;52;7;10;7;9;12;;63+2;63+2;63+2;68;66;66;66;68;66+2;66+2;66+2;67+1;64+2;64+2;64+2;67+1;64+2;60+2;60+2;60+2;64+2;62+2;55+2;55+2;55+2;62+2;15+2
244941;/player/244941/manfred-fischer/230002;23.0;2.0;26.09.2022;M. Fischer;Manfred Fischer;LM, CAM, CM;68;68;1300000.0;8000.0;26;06.08.1995;179;72;256;Austria Wien;80.0;Bundesliga;1;LDM;30;;01.07.2021;2023;4;Austria;;;;Right;4;3;1;Medium/Medium;Normal (170-185);No;1900000;;Solid Player;70;64;66;68;43;72;64;64;58;70;68;68;70;68;60;67;72;69;77;62;71;63;78;87;67;65;62;51;64;65;68;62;34;45;37;8;6;9;15;7;;65+2;65+2;65+2;67;66;66;66;67;67+1;67+1;67+1;67+1;65+2;65+2;65+2;67+1;60+2;58+2;58+2;58+2;60+2;57+2;53+2;53+2;53+2;57+2;15+2
